event_id,node_id,initial_x,initial_y,final_x,final_y,initial_sf,final_sf,initial_tx_power,final_tx_power,start_time,end_time,energy_J,result,gateway_id
199,15,809.3768955961881,676.8838232593741,117.55316348988987,642.6570074197015,8,7,14.0,2.0,70.0,70.0,0.0,Mobility,
200,16,872.4011649911365,570.319211074428,842.6933760957166,559.5737743676073,12,7,14.0,2.0,70.0,70.0,0.0,Mobility,
201,17,762.606856882313,815.8512303884542,86.91413492003286,987.0416340377515,12,7,14.0,2.0,70.0,70.0,0.0,Mobility,
202,18,922.6988042065609,583.9012644750682,229.2980868053044,170.6478746213621,11,7,14.0,2.0,70.0,70.0,0.0,Mobility,
203,19,168.11466083844306,135.41053582114736,633.8819273324463,832.2531279835749,10,7,14.0,2.0,70.0,70.0,0.0,Mobility,
153,14,718.8486539919267,858.4485978771494,749.797899225572,945.8186676152992,12,7,14.0,2.0,73.57615141711678,73.62018341711678,6.978601705044775e-05,Success,0.0
130,13,561.9751347290974,952.8718265302819,754.3000643560098,92.66386472143273,11,7,14.0,2.0,74.66313959001796,74.70717159001796,6.978601705044775e-05,Success,0.0
98,15,809.3768955961881,676.8838232593741,117.55316348988987,642.6570074197015,8,7,14.0,2.0,75.83210291266302,75.87613491266302,6.978601705044775e-05,Success,0.0
209,10,475.43614994417794,48.392268693150385,69.32510327842733,193.94271475568857,11,7,14.0,2.0,76.20260881985287,76.24664081985287,6.978601705044775e-05,Success,0.0
211,8,706.2017592075204,17.841557656584904,978.8713664103964,724.8897591582424,9,7,14.0,2.0,76.92502285892968,76.96905485892968,6.978601705044775e-05,Success,0.0
180,1,155.14910892458568,981.5825162292364,615.0136524200789,797.7720872348494,8,7,14.0,2.0,77.05847699269108,77.10250899269109,6.978601705044775e-05,Success,0.0
129,3,818.6193201650208,586.1924351157043,537.3831900683317,576.8710373479313,7,7,14.0,2.0,77.69639165427739,77.7404236542774,6.978601705044775e-05,Success,0.0
232,14,718.8486539919267,858.4485978771494,749.797899225572,945.8186676152992,12,7,14.0,2.0,78.53849648142001,78.58252848142001,6.978601705044775e-05,Success,0.0
122,18,922.6988042065609,583.9012644750682,229.2980868053044,170.6478746213621,11,7,14.0,2.0,78.96326577479532,79.00729777479532,6.978601705044775e-05,Success,0.0
212,0,867.5861553957074,99.07880498304411,344.60059344330085,762.3930251895925,9,7,14.0,2.0,80.0,80.0,0.0,Mobility,
213,1,155.14910892458568,981.5825162292364,615.0136524200789,797.7720872348494,8,7,14.0,2.0,80.0,80.0,0.0,Mobility,
214,2,132.57140369433063,883.1392963863779,168.0128774969305,966.6840664694678,10,7,14.0,2.0,80.0,80.0,0.0,Mobility,
215,3,818.6193201650208,586.1924351157043,537.3831900683317,576.8710373479313,7,7,14.0,2.0,80.0,80.0,0.0,Mobility,
216,4,888.1998485511159,496.35843758049293,499.62278181515575,95.42064689277052,8,7,14.0,2.0,80.0,80.0,0.0,Mobility,
217,5,71.31908256740216,15.574884482125073,310.0120899946003,116.44401761230027,12,7,14.0,2.0,80.0,80.0,0.0,Mobility,
218,6,500.3736999066967,723.0609803129427,269.26139440784846,518.1739622265277,10,7,14.0,2.0,80.0,80.0,0.0,Mobility,
219,7,908.024159778063,733.4833770141684,461.04006339141677,340.2428184357249,12,7,14.0,2.0,80.0,80.0,0.0,Mobility,
220,8,706.2017592075204,17.841557656584904,978.8713664103964,724.8897591582424,9,7,14.0,2.0,80.0,80.0,0.0,Mobility,
221,9,623.8356088389882,482.3038907933122,558.004600316618,687.920898210358,8,7,14.0,2.0,80.0,80.0,0.0,Mobility,
222,10,475.43614994417794,48.392268693150385,69.32510327842733,193.94271475568857,11,7,14.0,2.0,80.0,80.0,0.0,Mobility,
223,11,450.84407337278986,548.7839762829241,495.5519041455759,28.899122478820093,12,7,14.0,2.0,80.0,80.0,0.0,Mobility,
224,12,848.9869617661523,285.06193778823075,47.95884442777299,483.0920285954779,8,7,14.0,2.0,80.0,80.0,0.0,Mobility,
225,13,561.9751347290974,952.8718265302819,754.3000643560098,92.66386472143273,11,7,14.0,2.0,80.0,80.0,0.0,Mobility,
226,14,718.8486539919267,858.4485978771494,749.797899225572,945.8186676152992,12,7,14.0,2.0,80.0,80.0,0.0,Mobility,
227,15,809.3768955961881,676.8838232593741,117.55316348988987,642.6570074197015,8,7,14.0,2.0,80.0,80.0,0.0,Mobility,
228,16,872.4011649911365,570.319211074428,842.6933760957166,559.5737743676073,12,7,14.0,2.0,80.0,80.0,0.0,Mobility,
229,17,762.606856882313,815.8512303884542,86.91413492003286,987.0416340377515,12,7,14.0,2.0,80.0,80.0,0.0,Mobility,
230,18,922.6988042065609,583.9012644750682,229.2980868053044,170.6478746213621,11,7,14.0,2.0,80.0,80.0,0.0,Mobility,
231,19,168.11466083844306,135.41053582114736,633.8819273324463,832.2531279835749,10,7,14.0,2.0,80.0,80.0,0.0,Mobility,
237,1,155.14910892458568,981.5825162292364,615.0136524200789,797.7720872348494,8,7,14.0,2.0,80.37487958072504,80.41891158072504,6.978601705044775e-05,Success,0.0
239,14,718.8486539919267,858.4485978771494,749.797899225572,945.8186676152992,12,7,14.0,2.0,80.80475863062499,80.84879063062499,6.978601705044775e-05,Success,0.0
125,9,623.8356088389882,482.3038907933122,558.004600316618,687.920898210358,8,7,14.0,2.0,81.14491720899719,81.18894920899719,6.978601705044775e-05,CollisionLoss,
207,0,867.5861553957074,99.07880498304411,344.60059344330085,762.3930251895925,9,7,14.0,2.0,81.18544228834139,81.2294742883414,6.978601705044775e-05,Success,0.0
240,18,922.6988042065609,583.9012644750682,229.2980868053044,170.6478746213621,11,7,14.0,2.0,81.6174711144944,81.66150311449441,6.978601705044775e-05,Success,0.0
92,17,762.606856882313,815.8512303884542,86.91413492003286,987.0416340377515,12,7,14.0,2.0,81.7580511623193,81.8020831623193,6.978601705044775e-05,Success,0.0
236,8,706.2017592075204,17.841557656584904,978.8713664103964,724.8897591582424,9,7,14.0,2.0,84.20432379492097,84.24835579492097,6.978601705044775e-05,Success,0.0
266,17,762.606856882313,815.8512303884542,86.91413492003286,987.0416340377515,12,7,14.0,2.0,85.6457243207409,85.6897563207409,6.978601705044775e-05,Success,0.0
210,11,450.84407337278986,548.7839762829241,495.5519041455759,28.899122478820093,12,7,14.0,2.0,85.85496227531753,85.89899427531753,6.978601705044775e-05,Success,0.0
204,4,888.1998485511159,496.35843758049293,499.62278181515575,95.42064689277052,8,7,14.0,2.0,87.78785244484924,87.83188444484924,6.978601705044775e-05,Success,0.0
32,16,872.4011649911365,570.319211074428,842.6933760957166,559.5737743676073,12,7,14.0,2.0,88.26542181837468,89.18292581837467,0.023046658484557652,Success,0.0
4,2,132.57140369433063,883.1392963863779,168.0128774969305,966.6840664694678,10,7,14.0,2.0,88.53388733042416,88.80422333042416,0.006790533303485736,Success,0.0
233,13,561.9751347290974,952.8718265302819,754.3000643560098,92.66386472143273,11,7,14.0,2.0,88.99932387174375,89.04335587174376,6.978601705044775e-05,Success,0.0
270,4,888.1998485511159,496.35843758049293,499.62278181515575,95.42064689277052,8,7,14.0,2.0,89.70641875874942,89.75045075874942,6.978601705044775e-05,Success,0.0
205,5,71.31908256740216,15.574884482125073,310.0120899946003,116.44401761230027,12,7,14.0,2.0,89.78870598176496,89.83273798176496,6.978601705044775e-05,Success,0.0
241,0,867.5861553957074,99.07880498304411,344.60059344330085,762.3930251895925,9,7,14.0,2.0,90.0,90.0,0.0,Mobility,
242,1,155.14910892458568,981.5825162292364,615.0136524200789,797.7720872348494,8,7,14.0,2.0,90.0,90.0,0.0,Mobility,
243,2,132.57140369433063,883.1392963863779,168.0128774969305,966.6840664694678,10,7,14.0,2.0,90.0,90.0,0.0,Mobility,
244,3,818.6193201650208,586.1924351157043,537.3831900683317,576.8710373479313,7,7,14.0,2.0,90.0,90.0,0.0,Mobility,
245,4,888.1998485511159,496.35843758049293,499.62278181515575,95.42064689277052,8,7,14.0,2.0,90.0,90.0,0.0,Mobility,
246,5,71.31908256740216,15.574884482125073,310.0120899946003,116.44401761230027,12,7,14.0,2.0,90.0,90.0,0.0,Mobility,
247,6,500.3736999066967,723.0609803129427,269.26139440784846,518.1739622265277,10,7,14.0,2.0,90.0,90.0,0.0,Mobility,
248,7,908.024159778063,733.4833770141684,461.04006339141677,340.2428184357249,12,7,14.0,2.0,90.0,90.0,0.0,Mobility,
249,8,706.2017592075204,17.841557656584904,978.8713664103964,724.8897591582424,9,7,14.0,2.0,90.0,90.0,0.0,Mobility,
250,9,623.8356088389882,482.3038907933122,558.004600316618,687.920898210358,8,7,14.0,2.0,90.0,90.0,0.0,Mobility,
251,10,475.43614994417794,48.392268693150385,69.32510327842733,193.94271475568857,11,7,14.0,2.0,90.0,90.0,0.0,Mobility,
252,11,450.84407337278986,548.7839762829241,495.5519041455759,28.899122478820093,12,7,14.0,2.0,90.0,90.0,0.0,Mobility,
253,12,848.9869617661523,285.06193778823075,47.95884442777299,483.0920285954779,8,7,14.0,2.0,90.0,90.0,0.0,Mobility,
254,13,561.9751347290974,952.8718265302819,754.3000643560098,92.66386472143273,11,7,14.0,2.0,90.0,90.0,0.0,Mobility,
255,14,718.8486539919267,858.4485978771494,749.797899225572,945.8186676152992,12,7,14.0,2.0,90.0,90.0,0.0,Mobility,
256,15,809.3768955961881,676.8838232593741,117.55316348988987,642.6570074197015,8,7,14.0,2.0,90.0,90.0,0.0,Mobility,
257,16,872.4011649911365,570.319211074428,842.6933760957166,559.5737743676073,12,7,14.0,2.0,90.0,90.0,0.0,Mobility,
258,17,762.606856882313,815.8512303884542,86.91413492003286,987.0416340377515,12,7,14.0,2.0,90.0,90.0,0.0,Mobility,
259,18,922.6988042065609,583.9012644750682,229.2980868053044,170.6478746213621,11,7,14.0,2.0,90.0,90.0,0.0,Mobility,
260,19,168.11466083844306,135.41053582114736,633.8819273324463,832.2531279835749,10,7,14.0,2.0,90.0,90.0,0.0,Mobility,
265,18,922.6988042065609,583.9012644750682,229.2980868053044,170.6478746213621,11,7,14.0,2.0,90.70731757467712,90.75134957467712,6.978601705044775e-05,Success,0.0
269,11,450.84407337278986,548.7839762829241,495.5519041455759,28.899122478820093,12,7,14.0,2.0,91.10753560120665,91.15156760120665,6.978601705044775e-05,Success,0.0
275,5,71.31908256740216,15.574884482125073,310.0120899946003,116.44401761230027,12,7,14.0,2.0,94.2891064072486,94.3331384072486,6.978601705044775e-05,Success,0.0
151,7,908.024159778063,733.4833770141684,461.04006339141677,340.2428184357249,12,7,14.0,2.0,94.68884776698633,94.73287976698633,6.978601705044775e-05,Success,0.0
299,7,908.024159778063,733.4833770141684,461.04006339141677,340.2428184357249,12,7,14.0,2.0,94.81551978686504,94.85955178686504,6.978601705044775e-05,Success,0.0
94,12,848.9869617661523,285.06193778823075,47.95884442777299,483.0920285954779,8,7,14.0,2.0,96.70266614220756,96.74669814220756,6.978601705044775e-05,Success,0.0
296,18,922.6988042065609,583.9012644750682,229.2980868053044,170.6478746213621,11,7,14.0,2.0,97.12227538439201,97.16630738439201,6.978601705044775e-05,Success,0.0
